etf_id,assetid,subclassid,sub_subclassid,amcid,ETF,SYMBOL,isin_code,Holding,Amount,,
225,,,,,,,INF846K01Y96,LTIMindtree Limited,5.34,,
225,,,,,,,INF846K01Y96,Mphasis Limited,3.02,,
225,,,,,,,INF846K01Y96,Oracle Financial Services Software Limited,1.82,,
226,1,2,24,25,DSP Nifty IT ETF,ITETFADD,INF740KA1SX1,Infosys Ltd,28.4,Large Cap,82.7
226,,,,,,,INF740KA1SX1,Tata Consultancy Services Ltd.,21.4,Mid Cap,17.4
226,,,,,,,INF740KA1SX1,HCL Technologies Ltd,11.5,,
226,,,,,,,INF740KA1SX1,Tech Mahindra Limited,9.2,,
226,,,,,,,INF740KA1SX1,Wipro  Ltd.,6.8,,
226,,,,,,,INF740KA1SX1,Persistent Systems Limited,6.5,,
226,,,,,,,INF740KA1SX1,COFORGE LIMITED,6.1,,
226,,,,,,,INF740KA1SX1,LTIMindtree Limited,5.4,,
226,,,,,,,INF740KA1SX1,Mphasis Limited,3,,
226,,,,,,,INF740KA1SX1,Oracle Financial Services Software Limited,1.8,,
227,1,2,24,21,HDFC Nifty IT ETF,HDFCNIFIT,INF179KC1IA8,Infosys Ltd,28.4,Large Cap,82.58
227,,,,,,,INF179KC1IA8,Tata Consultancy Services Ltd.,21.39,Mid Cap,17.42
227,,,,,,,INF179KC1IA8,HCL Technologies Ltd,11.49,,
227,,,,,,,INF179KC1IA8,Tech Mahindra Limited,9.16,,
227,,,,,,,INF179KC1IA8,Wipro  Ltd.,6.77,,
227,,,,,,,INF179KC1IA8,Persistent Systems Limited,6.48,,
227,,,,,,,INF179KC1IA8,COFORGE LIMITED,6.07,,
227,,,,,,,INF179KC1IA8,LTIMindtree Limited,5.37,,
227,,,,,,,INF179KC1IA8,Mphasis Limited,3.04,,
227,,,,,,,INF179KC1IA8,Oracle Financial Services Software Limited,1.83,,
228,1,2,24,9,ICICI Prudential Nifty IT ETF,ITIETF,INF109KC16I6,Infosys Ltd,28.4,Large Cap,82.58
228,,,,,,,INF109KC16I6,Tata Consultancy Services Ltd.,21.39,Mid Cap,17.42
228,,,,,,,INF109KC16I6,HCL Technologies Ltd,11.49,,
228,,,,,,,INF109KC16I6,Tech Mahindra Limited,9.16,,
228,,,,,,,INF109KC16I6,Wipro  Ltd.,6.77,,
228,,,,,,,INF109KC16I6,Persistent Systems Limited,6.48,,
228,,,,,,,INF109KC16I6,COFORGE LIMITED,6.07,,
228,,,,,,,INF109KC16I6,LTIMindtree Limited,5.37,,
228,,,,,,,INF109KC16I6,Mphasis Limited,3.04,,
228,,,,,,,INF109KC16I6,Oracle Financial Services Software Limited,1.83,,
229,1,2,24,26,Kotak Nifty IT ETF,IT,INF174KA1GC5,Infosys Ltd,28.17,Large Cap,81.93
229,,,,,,,INF174KA1GC5,Tata Consultancy Services Ltd.,21.22,Mid Cap,17.29
229,,,,,,,INF174KA1GC5,HCL Technologies Ltd,11.4,,
229,,,,,,,INF174KA1GC5,Tech Mahindra Limited,9.09,,
229,,,,,,,INF174KA1GC5,Wipro  Ltd.,6.72,,
229,,,,,,,INF174KA1GC5,Persistent Systems Limited,6.43,,
229,,,,,,,INF174KA1GC5,COFORGE LIMITED,6.02,,
229,,,,,,,INF174KA1GC5,LTIMindtree Limited,5.33,,
229,,,,,,,INF174KA1GC5,Mphasis Limited,3.02,,
229,,,,,,,INF174KA1GC5,Oracle Financial Services Software Limited,1.82,,
230,1,2,24,8,Mirae Asset Nifty IT ETF,ITETF,INF769K01KV5,Infosys Ltd,28.4,Large Cap,82.58
230,,,,,,,INF769K01KV5,Tata Consultancy Services Ltd.,21.39,Mid Cap,17.42
230,,,,,,,INF769K01KV5,HCL Technologies Ltd,11.49,,
230,,,,,,,INF769K01KV5,Tech Mahindra Limited,9.16,,
230,,,,,,,INF769K01KV5,Wipro  Ltd.,6.77,,
230,,,,,,,INF769K01KV5,Persistent Systems Limited,6.48,,
230,,,,,,,INF769K01KV5,COFORGE LIMITED,6.07,,
230,,,,,,,INF769K01KV5,LTIMindtree Limited,5.37,,
230,,,,,,,INF769K01KV5,Mphasis Limited,3.04,,
230,,,,,,,INF769K01KV5,Oracle Financial Services Software Limited,1.83,,
231,1,2,24,19,Nippon India ETF Nifty IT,ITBEES,INF204KB15V2,Infosys Ltd,28.39,Large Cap,82.56
231,,,,,,,INF204KB15V2,Tata Consultancy Services Ltd.,21.39,Mid Cap,17.39
231,,,,,,,INF204KB15V2,HCL Technologies Ltd,11.48,,
231,,,,,,,INF204KB15V2,Tech Mahindra Limited,9.16,,
231,,,,,,,INF204KB15V2,Wipro  Ltd.,6.77,,
231,,,,,,,INF204KB15V2,Persistent Systems Limited,6.48,,
231,,,,,,,INF204KB15V2,COFORGE LIMITED,6.07,,
231,,,,,,,INF204KB15V2,LTIMindtree Limited,5.37,,
231,,,,,,,INF204KB15V2,Mphasis Limited,3.04,,
231,,,,,,,INF204KB15V2,Oracle Financial Services Software Limited,1.8,,
232,1,2,24,2,SBI ETF IT,SBIETFIT,INF200KA1S14,Infosys Ltd,28.4,Large Cap,82.59
232,,,,,,,INF200KA1S14,Tata Consultancy Services Ltd.,21.39,Mid Cap,17.42
232,,,,,,,INF200KA1S14,HCL Technologies Ltd,11.49,,
232,,,,,,,INF200KA1S14,Tech Mahindra Limited,9.16,,
232,,,,,,,INF200KA1S14,Wipro  Ltd.,6.77,,
232,,,,,,,INF200KA1S14,Persistent Systems Limited,6.48,,
232,,,,,,,INF200KA1S14,COFORGE LIMITED,6.07,,
232,,,,,,,INF200KA1S14,LTIMindtree Limited,5.38,,
232,,,,,,,INF200KA1S14,Mphasis Limited,3.04,,
232,,,,,,,INF200KA1S14,Oracle Financial Services Software Limited,1.83,,
233,1,2,24,20,UTI Nifty IT ETF,NIFITETF,INF789F1AZD8,Infosys Ltd,28.86,Large Cap,82.57
233,,,,,,,INF789F1AZD8,Tata Consultancy Services Ltd.,21.21,Mid Cap,17.29
233,,,,,,,INF789F1AZD8,HCL Technologies Ltd,11.39,,
233,,,,,,,INF789F1AZD8,Tech Mahindra Limited,9.08,,
233,,,,,,,INF789F1AZD8,Wipro  Ltd.,6.71,,
233,,,,,,,INF789F1AZD8,Persistent Systems Limited,6.43,,
233,,,,,,,INF789F1AZD8,COFORGE LIMITED,6.02,,
233,,,,,,,INF789F1AZD8,LTIMindtree Limited,5.32,,
233,,,,,,,INF789F1AZD8,Mphasis Limited,3.02,,
233,,,,,,,INF789F1AZD8,Oracle Financial Services Software Limited,1.82,,
234,1,1,6,14,Edelweiss Nifty LargeMidcap 250 ETF,ELM250,INF754K01VV4,HDFC Bank Ltd.,5.32,Large Cap,22.21
234,,,,,,,INF754K01VV4,Reliance Industries Ltd,3.72,Mid Cap,1.4
234,,,,,,,INF754K01VV4,ICICI Bank Ltd.,3.37,,
234,,,,,,,INF754K01VV4,Bharti Airtel Ltd.,2.06,,
234,,,,,,,INF754K01VV4,Infosys Ltd,1.99,,
234,,,,,,,INF754K01VV4,Larsen & Toubro Ltd,1.68,,
234,,,,,,,INF754K01VV4,State Bank of India,1.43,,
234,,,,,,,INF754K01VV4,BSE Ltd.,1.4,,
234,,,,,,,INF754K01VV4,ITC Ltd,1.36,,
234,,,,,,,INF754K01VV4,Axis Bank Ltd.,1.28,,
235,1,3,34,9,ICICI Prudential Nifty Metal ETF,METALIETF,INF109KC19W1,TATA STEEL LIMITED,18.88,Large Cap,69.76
235,,,,,,,INF109KC19W1,Hindalco Industries Ltd.,15.91,Mid Cap,19.56
235,,,,,,,INF109KC19W1,JSW Steel Limited,14.77,,
235,,,,,,,INF109KC19W1,Vedanta Limited,12.13,,
235,,,,,,,INF109KC19W1,Adani Enterprises Ltd.,8.07,,
235,,,,,,,INF109KC19W1,JINDAL STEEL LIMITED,5.31,,
235,,,,,,,INF109KC19W1,APL Apollo Tubes Limited,4.24,,
235,,,,,,,INF109KC19W1,NMDC Ltd,3.47,,
235,,,,,,,INF109KC19W1,Jindal Stainless Limited,3.37,,
235,,,,,,,INF109KC19W1,National Aluminium Co Ltd,3.17,,
236,1,3,34,8,Mirae Asset Nifty Metal ETF,METAL,INF769K01LY7,TATA STEEL LIMITED,18.88,Large Cap,69.76
236,,,,,,,INF769K01LY7,Hindalco Industries Ltd.,15.91,Mid Cap,19.56
236,,,,,,,INF769K01LY7,JSW Steel Limited,14.77,,
236,,,,,,,INF769K01LY7,Vedanta Limited,12.13,,
236,,,,,,,INF769K01LY7,Adani Enterprises Ltd.,8.07,,
236,,,,,,,INF769K01LY7,JINDAL STEEL LIMITED,5.31,,
236,,,,,,,INF769K01LY7,APL Apollo Tubes Limited,4.24,,
236,,,,,,,INF769K01LY7,NMDC Ltd,3.47,,
236,,,,,,,INF769K01LY7,Jindal Stainless Limited,3.37,,
236,,,,,,,INF769K01LY7,National Aluminium Co Ltd,3.17,,
237,1,1,14,17,LIC MF Nifty Midcap 100 ETF,LICNMID100,INF767K01RN1,BSE Ltd.,3.39,Mid Cap,16.93
237,,,,,,,INF767K01RN1,Hero MotoCorp Limited,2.36,Large Cap,4.25
237,,,,,,,INF767K01RN1,Persistent Systems Limited,2.15,,
237,,,,,,,INF767K01RN1,Federal Bank Ltd.,2.07,,
237,,,,,,,INF767K01RN1,Suzlon Energy Ltd.,2.02,,
237,,,,,,,INF767K01RN1,PB Fintech Limited,1.96,,
237,,,,,,,INF767K01RN1,Cummins India Ltd.,1.89,,
237,,,,,,,INF767K01RN1,IndusInd Bank Ltd.,1.8,,
237,,,,,,,INF767K01RN1,AU Small Finance Bank Limited,1.77,,
237,,,,,,,INF767K01RN1,IDFC FIRST BANK LIMITED,1.77,,
238,1,1,14,15,Motilal Oswal Nifty Midcap 100 ETF,MOM100,INF247L01023,BSE Ltd.,3.39,Mid Cap,16.95
238,,,,,,,INF247L01023,Hero MotoCorp Limited,2.36,Large Cap,4.25
238,,,,,,,INF247L01023,Persistent Systems Limited,2.15,,
238,,,,,,,INF247L01023,Federal Bank Ltd.,2.07,,
238,,,,,,,INF247L01023,Suzlon Energy Ltd.,2.02,,
238,,,,,,,INF247L01023,PB Fintech Limited,1.96,,
238,,,,,,,INF247L01023,Cummins India Ltd.,1.89,,
238,,,,,,,INF247L01023,IndusInd Bank Ltd.,1.8,,
238,,,,,,,INF247L01023,IDFC FIRST BANK LIMITED,1.79,,
238,,,,,,,INF247L01023,AU Small Finance Bank Limited,1.77,,
239,1,4,60,15,Motilal Oswal Nifty Midcap150 Momentum 50 ETF,MOMIDMTM,INF247L01FQ0,Hero MotoCorp Limited,5.06,Large Cap,13.85
239,,,,,,,INF247L01FQ0,BSE Ltd.,4.91,Mid Cap,27.09
239,,,,,,,INF247L01FQ0,Muthoot Finance Ltd.,4.8,,
239,,,,,,,INF247L01FQ0,AU Small Finance Bank Limited,4.52,,
239,,,,,,,INF247L01FQ0,Federal Bank Ltd.,4.15,,
239,,,,,,,INF247L01FQ0,Cummins India Ltd.,3.99,,
239,,,,,,,INF247L01FQ0,L&T Finance Limited,3.65,,
239,,,,,,,INF247L01FQ0,One 97 Communications Limited,3.56,,
239,,,,,,,INF247L01FQ0,Ashok Leyland Ltd.,3.34,,
239,,,,,,,INF247L01FQ0,Max Financial Services Limited,2.96,,
240,1,4,60,25,DSP Nifty Midcap 150 Quality 50 ETF,MIDQ50ADD,INF740KA1QL0,Colgate-Palmolive (India) Ltd.,4.4,Mid Cap,17.7
240,,,,,,,INF740KA1QL0,HDFC Asset Management Company Limited,3.9,Large Cap,13.8
240,,,,,,,INF740KA1QL0,Hero MotoCorp Limited,3.8,Small Cap,3.1
240,,,,,,,INF740KA1QL0,Dixon Technologies (India) Limited,3.7,,
240,,,,,,,INF740KA1QL0,Persistent Systems Limited,3.5,,
240,,,,,,,INF740KA1QL0,Cummins India Ltd.,3.4,,
240,,,,,,,INF740KA1QL0,Marico Limited,3.3,,
240,,,,,,,INF740KA1QL0,PROCTER & GAMBLE HEALTH LIMITED,3.1,,
240,,,,,,,INF740KA1QL0,Page Industries Ltd.,2.8,,
240,,,,,,,INF740KA1QL0,Polycab India Limited,2.7,,
241,1,1,9,6,Groww Nifty Midcap 150 ETF,GROWWMC150,INF666M01MV5,BSE Ltd.,2.79,Mid Cap,13.96
241,,,,,,,INF666M01MV5,Hero MotoCorp Limited,1.94,Large Cap,3.5
241,,,,,,,INF666M01MV5,Persistent Systems Limited,1.77,,
241,,,,,,,INF666M01MV5,Federal Bank Ltd.,1.71,,
241,,,,,,,INF666M01MV5,PB Fintech Limited,1.62,,
241,,,,,,,INF666M01MV5,Suzlon Energy Ltd.,1.66,,
241,,,,,,,INF666M01MV5,Cummins India Ltd.,1.56,,
241,,,,,,,INF666M01MV5,IndusInd Bank Ltd.,1.48,,
241,,,,,,,INF666M01MV5,IDFC FIRST BANK LIMITED,1.47,,
241,,,,,,,INF666M01MV5,AU Small Finance Bank Limited,1.46,,
242,1,1,9,21,HDFC Nifty Midcap 150 ETF,HDFCMID150,INF179KC1HT0,BSE Ltd.,2.79,Mid Cap,13.96
242,,,,,,,INF179KC1HT0,Hero MotoCorp Limited,1.94,Large Cap,3.5
242,,,,,,,INF179KC1HT0,Persistent Systems Limited,1.77,,
242,,,,,,,INF179KC1HT0,Federal Bank Ltd.,1.71,,
242,,,,,,,INF179KC1HT0,PB Fintech Limited,1.62,,
242,,,,,,,INF179KC1HT0,Suzlon Energy Ltd.,1.66,,
242,,,,,,,INF179KC1HT0,Cummins India Ltd.,1.56,,
242,,,,,,,INF179KC1HT0,IndusInd Bank Ltd.,1.48,,
242,,,,,,,INF179KC1HT0,IDFC FIRST BANK LIMITED,1.47,,
242,,,,,,,INF179KC1HT0,AU Small Finance Bank Limited,1.46,,
243,1,1,9,9,ICICI Prudential Nifty Midcap 150 ETF,MIDCAPIETF,INF109KC11W8,BSE Ltd.,2.79,Mid Cap,13.96
243,,,,,,,INF109KC11W8,Hero MotoCorp Limited,1.94,Large Cap,3.5
243,,,,,,,INF109KC11W8,Persistent Systems Limited,1.77,,
243,,,,,,,INF109KC11W8,Federal Bank Ltd.,1.71,,
243,,,,,,,INF109KC11W8,Suzlon Energy Ltd.,1.66,,
243,,,,,,,INF109KC11W8,PB Fintech Limited,1.62,,
243,,,,,,,INF109KC11W8,Cummins India Ltd.,1.56,,
243,,,,,,,INF109KC11W8,IndusInd Bank Ltd.,1.48,,
243,,,,,,,INF109KC11W8,IDFC FIRST BANK LIMITED,1.47,,
243,,,,,,,INF109KC11W8,AU Small Finance Bank Limited,1.46,,
244,1,1,9,26,Kotak Nifty Midcap 150 ETF,MID150,INF174KA1VW2,BSE Ltd.,2.79,Mid Cap,13.93
244,,,,,,,INF174KA1VW2,Hero MotoCorp Limited,1.94,Large Cap,3.49
244,,,,,,,INF174KA1VW2,Persistent Systems Limited,1.77,,
244,,,,,,,INF174KA1VW2,Federal Bank Ltd.,1.7,,
244,,,,,,,INF174KA1VW2,Suzlon Energy Ltd.,1.66,,
244,,,,,,,INF174KA1VW2,PB Fintech Limited,1.61,,
244,,,,,,,INF174KA1VW2,Cummins India Ltd.,1.55,,
244,,,,,,,INF174KA1VW2,IndusInd Bank Ltd.,1.48,,
244,,,,,,,INF174KA1VW2,IDFC FIRST BANK LIMITED,1.46,,
244,,,,,,,INF174KA1VW2,AU Small Finance Bank Limited,1.46,,
245,1,1,9,8,Mirae Asset Nifty Midcap 150,MIDCAPETF,INF769K01IC9,BSE Ltd.,2.79,Mid Cap,13.96
245,,,,,,,INF769K01IC9,Hero MotoCorp Limited,1.94,Large Cap,3.5
245,,,,,,,INF769K01IC9,Persistent Systems Limited,1.77,,
245,,,,,,,INF769K01IC9,Federal Bank Ltd.,1.71,,
245,,,,,,,INF769K01IC9,Suzlon Energy Ltd.,1.66,,
245,,,,,,,INF769K01IC9,PB Fintech Limited,1.62,,
245,,,,,,,INF769K01IC9,Cummins India Ltd.,1.56,,
245,,,,,,,INF769K01IC9,IndusInd Bank Ltd.,1.48,,
245,,,,,,,INF769K01IC9,IDFC FIRST BANK LIMITED,1.47,,
245,,,,,,,INF769K01IC9,AU Small Finance Bank Limited,1.46,,
246,1,1,9,19,Nippon India Nifty Midcap 150 ETF,MID150BEES,INF204KB1V68,BSE Ltd.,2.8,Mid Cap,14
246,,,,,,,INF204KB1V68,Hero MotoCorp Limited,1.95,Large Cap,3.51
246,,,,,,,INF204KB1V68,Persistent Systems Limited,1.78,,
246,,,,,,,INF204KB1V68,Federal Bank Ltd.,1.71,,
246,,,,,,,INF204KB1V68,Suzlon Energy Ltd.,1.67,,
246,,,,,,,INF204KB1V68,PB Fintech Limited,1.62,,
246,,,,,,,INF204KB1V68,Cummins India Ltd.,1.56,,
246,,,,,,,INF204KB1V68,IndusInd Bank Ltd.,1.48,,
246,,,,,,,INF204KB1V68,IDFC FIRST BANK LIMITED,1.48,,
246,,,,,,,INF204KB1V68,AU Small Finance Bank Limited,1.46,,
247,1,1,9,20,UTI Nifty Midcap 150 ETF,NIFMID150,INF789F1AYX9,BSE Ltd.,2.79,Mid Cap,13.96
247,,,,,,,INF789F1AYX9,Hero MotoCorp Limited,1.95,Large Cap,3.51
247,,,,,,,INF789F1AYX9,Persistent Systems Limited,1.77,,
247,,,,,,,INF789F1AYX9,Federal Bank Ltd.,1.71,,
247,,,,,,,INF789F1AYX9,Suzlon Energy Ltd.,1.66,,
247,,,,,,,INF789F1AYX9,PB Fintech Limited,1.62,,
247,,,,,,,INF789F1AYX9,Cummins India Ltd.,1.56,,
247,,,,,,,INF789F1AYX9,IndusInd Bank Ltd.,1.48,,
247,,,,,,,INF789F1AYX9,IDFC FIRST BANK LIMITED,1.47,,
247,,,,,,,INF789F1AYX9,AU Small Finance Bank Limited,1.46,,
248,1,1,9,11,Zerodha Nifty Midcap 150 ETF,MID150CASE,INF0R8F01059,BSE Ltd.,2.79,Mid Cap,13.96
248,,,,,,,INF0R8F01059,Hero MotoCorp Limited,1.94,Large Cap,3.5
248,,,,,,,INF0R8F01059,Persistent Systems Limited,1.77,,
248,,,,,,,INF0R8F01059,Federal Bank Ltd.,1.71,,
248,,,,,,,INF0R8F01059,Suzlon Energy Ltd.,1.66,,
248,,,,,,,INF0R8F01059,PB Fintech Limited,1.62,,
248,,,,,,,INF0R8F01059,Cummins India Ltd.,1.56,,
248,,,,,,,INF0R8F01059,IndusInd Bank Ltd.,1.48,,
248,,,,,,,INF0R8F01059,IDFC FIRST BANK LIMITED,1.47,,
248,,,,,,,INF0R8F01059,AU Small Finance Bank Limited,1.46,,
249,1,1,13,26,Kotak Nifty Midcap 50 ETF,MIDCAP,INF174KA1IB3,BSE Ltd.,5.13,Mid Cap,25.7
249,,,,,,,INF174KA1IB3,Hero MotoCorp Limited,3.57,Large Cap,6.44
249,,,,,,,INF174KA1IB3,Persistent Systems Limited,3.26,,
249,,,,,,,INF174KA1IB3,Federal Bank Ltd.,3.14,,
249,,,,,,,INF174KA1IB3,Suzlon Energy Ltd.,3.1,,
249,,,,,,,INF174KA1IB3,PB Fintech Limited,2.97,,
249,,,,,,,INF174KA1IB3,Cummins India Ltd.,2.87,,
249,,,,,,,INF174KA1IB3,IndusInd Bank Ltd.,2.72,,
249,,,,,,,INF174KA1IB3,IDFC FIRST BANK LIMITED,2.7,,
249,,,,,,,INF174KA1IB3,AU Small Finance Bank Limited,2.68,,
250,1,4,68,8,Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF,MIDSMALL,INF769K01LJ8,BSE Ltd.,5.33,Mid Cap,19.62
250,,,,,,,INF769K01LJ8,Hero MotoCorp Limited,4.78,Large Cap,10.88
250,,,,,,,INF769K01LJ8,Multi Commodity Exchange of India Ltd,3.87,Small Cap,3.19
250,,,,,,,INF769K01LJ8,Cummins India Ltd.,3.8,,
250,,,,,,,INF769K01LJ8,Muthoot Capital Services Ltd.,3.19,,
250,,,,,,,INF769K01LJ8,AU Small Finance Bank Limited,2.85,,
250,,,,,,,INF769K01LJ8,Federal Bank Ltd.,2.83,,
250,,,,,,,INF769K01LJ8,Persistent Systems Limited,2.4,,
250,,,,,,,INF769K01LJ8,Suzlon Energy Ltd.,2.34,,
250,,,,,,,INF769K01LJ8,HDFC Asset Management Company Limited,2.3,,
251,1,3,51,26,Kotak Nifty MNC ETF,MNC,INF174KA1JF2,Maruti Suzuki India  Ltd.,9.7,Large Cap,56.81
251,,,,,,,INF174KA1JF2,Hindustan Unilever Ltd.,9.64,Mid Cap,8.77
251,,,,,,,INF174KA1JF2,Nestle India Ltd.,8.99,,
251,,,,,,,INF174KA1JF2,Vedanta Limited,8.88,,
251,,,,,,,INF174KA1JF2,Britannia Industries Ltd.,6.85,,
251,,,,,,,INF174KA1JF2,Cummins India Ltd.,6.02,,
251,,,,,,,INF174KA1JF2,Ashok Leyland Ltd.,4.5,,
251,,,,,,,INF174KA1JF2,United Spirits Limited,4.27,,
251,,,,,,,INF174KA1JF2,Ambuja Cements Ltd.,3.43,,
251,,,,,,,INF174KA1JF2,HYUNDAI MOTOR INDIA LIMITED,3.3,,
252,1,3,51,15,Motilal Oswal Nifty MNC ETF,MOMNC,INF247L01GK1,Maruti Suzuki India  Ltd.,10,Large Cap,59.14
252,,,,,,,INF247L01GK1,Hindustan Unilever Ltd.,9.94,Mid Cap,9.1
252,,,,,,,INF247L01GK1,Nestle India Ltd.,10,,
252,,,,,,,INF247L01GK1,Vedanta Limited,10,,
252,,,,,,,INF247L01GK1,Britannia Industries Ltd.,6.9,,
252,,,,,,,INF247L01GK1,Cummins India Ltd.,5.8,,
252,,,,,,,INF247L01GK1,Ashok Leyland Ltd.,5,,
252,,,,,,,INF247L01GK1,United Spirits Limited,4.1,,
252,,,,,,,INF247L01GK1,Ambuja Cements Ltd.,3.3,,
252,,,,,,,INF247L01GK1,HYUNDAI MOTOR INDIA LIMITED,3.2,,
253,1,1,3,24,Aditya Birla Sun Life Nifty Next 50 ETF,ABSLNN50ET,INF209KB16D7,Vedanta Limited,3.86,Large Cap,29.22
253,,,,,,,INF209KB16D7,Hindustan Aeronautics Limited,3.73,Mid Cap,3.17
253,,,,,,,INF209KB16D7,TVS Motor Company Ltd.,3.59,,
253,,,,,,,INF209KB16D7,Divi's Laboratories Ltd.,3.56,,
253,,,,,,,INF209KB16D7,CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED,3.17,,
253,,,,,,,INF209KB16D7,Bharat Petroleum Corpn. Ltd.,3.01,,
253,,,,,,,INF209KB16D7,Britannia Industries Ltd.,2.98,,
253,,,,,,,INF209KB16D7,Tata Power Co. Ltd,2.84,,
253,,,,,,,INF209KB16D7,Indian Hotels Co. Ltd,2.83,,
253,,,,,,,INF209KB16D7,Varun Beverages Limited,2.82,,
254,1,1,3,6,Groww Nifty Next 50 ETF,GROWWNXT50,INF666M01LZ8,Vedanta Limited,3.84,Large Cap,29.06
254,,,,,,,INF666M01LZ8,Hindustan Aeronautics Limited,3.71,Mid Cap,3.15
254,,,,,,,INF666M01LZ8,TVS Motor Company Ltd.,3.56,,
254,,,,,,,INF666M01LZ8,Divi's Laboratories Ltd.,3.54,,
254,,,,,,,INF666M01LZ8,CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED,3.15,,
254,,,,,,,INF666M01LZ8,Bharat Petroleum Corpn. Ltd.,3,,
254,,,,,,,INF666M01LZ8,Britannia Industries Ltd.,2.97,,
254,,,,,,,INF666M01LZ8,Tata Power Co. Ltd,2.82,,
254,,,,,,,INF666M01LZ8,Indian Hotels Co. Ltd,2.81,,
254,,,,,,,INF666M01LZ8,Varun Beverages Limited,2.81,,
255,1,1,3,21,HDFC Nifty Next 50 ETF,HDFCNEXT50,INF179KC1HS2,Vedanta Limited,3.86,Large Cap,29.55
255,,,,,,,INF179KC1HS2,Hindustan Aeronautics Limited,3.59,Mid Cap,2.84
255,,,,,,,INF179KC1HS2,TVS Motor Company Ltd.,3.17,,
255,,,,,,,INF179KC1HS2,Divi's Laboratories Ltd.,2.98,,
255,,,,,,,INF179KC1HS2,CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED,2.84,,
255,,,,,,,INF179KC1HS2,Bharat Petroleum Corpn. Ltd.,3.73,,
255,,,,,,,INF179KC1HS2,Britannia Industries Ltd.,3.56,,
255,,,,,,,INF179KC1HS2,Tata Power Co. Ltd,3.01,,
255,,,,,,,INF179KC1HS2,Indian Hotels Co. Ltd,2.83,,
255,,,,,,,INF179KC1HS2,Varun Beverages Limited,2.82,,
256,1,1,3,9,ICICI Prudential Nifty Next 50 ETF,NEXT50IETF,INF109KC1NS5,Vedanta Limited,3.86,Large Cap,29.22
256,,,,,,,INF109KC1NS5,Hindustan Aeronautics Limited,3.73,Mid Cap,3.17
256,,,,,,,INF109KC1NS5,TVS Motor Company Ltd.,3.59,,
256,,,,,,,INF109KC1NS5,Divi's Laboratories Ltd.,3.56,,
256,,,,,,,INF109KC1NS5,CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED,3.17,,
256,,,,,,,INF109KC1NS5,Bharat Petroleum Corpn. Ltd.,3.01,,
256,,,,,,,INF109KC1NS5,Britannia Industries Ltd.,2.98,,
256,,,,,,,INF109KC1NS5,Tata Power Co. Ltd,2.84,,
256,,,,,,,INF109KC1NS5,Indian Hotels Co. Ltd,2.83,,
256,,,,,,,INF109KC1NS5,Varun Beverages Limited,2.82,,
257,1,1,3,8,Mirae Asset Nifty Next 50 ETF (MANxt50ETF),NEXT50,INF769K01FN2,Vedanta Limited,3.86,Large Cap,29.22
257,,,,,,,INF769K01FN2,Hindustan Aeronautics Limited,3.73,Mid Cap,3.17
257,,,,,,,INF769K01FN2,TVS Motor Company Ltd.,3.59,,
257,,,,,,,INF769K01FN2,Divi's Laboratories Ltd.,3.56,,
257,,,,,,,INF769K01FN2,CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED,3.17,,
257,,,,,,,INF769K01FN2,Bharat Petroleum Corpn. Ltd.,3.01,,
257,,,,,,,INF769K01FN2,Britannia Industries Ltd.,2.98,,
257,,,,,,,INF769K01FN2,Tata Power Co. Ltd,2.84,,
257,,,,,,,INF769K01FN2,Indian Hotels Co. Ltd,2.83,,
257,,,,,,,INF769K01FN2,Varun Beverages Limited,2.82,,
258,1,1,3,15,Motilal Oswal Nifty Next 50 ETF,MONEXT50,INF247L01FD8,Vedanta Limited,3.84,Large Cap,29.08
258,,,,,,,INF247L01FD8,Hindustan Aeronautics Limited,3.72,Mid Cap,3.15
258,,,,,,,INF247L01FD8,TVS Motor Company Ltd.,3.58,,
258,,,,,,,INF247L01FD8,Divi's Laboratories Ltd.,3.55,,
258,,,,,,,INF247L01FD8,CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED,3.15,,
258,,,,,,,INF247L01FD8,Bharat Petroleum Corpn. Ltd.,2.99,,
258,,,,,,,INF247L01FD8,Britannia Industries Ltd.,2.96,,
258,,,,,,,INF247L01FD8,Tata Power Co. Ltd,2.82,,
258,,,,,,,INF247L01FD8,Indian Hotels Co. Ltd,2.81,,
258,,,,,,,INF247L01FD8,Varun Beverages Limited,2.81,,
259,1,1,3,19,Nippon India ETF Nifty Next 50 Junior BeES,JUNIORBEES,INF732E01045,Vedanta Limited,3.86,Large Cap,29.22
259,,,,,,,INF732E01045,Hindustan Aeronautics Limited,3.73,Mid Cap,3.17
259,,,,,,,INF732E01045,TVS Motor Company Ltd.,3.59,,
259,,,,,,,INF732E01045,Divi's Laboratories Ltd.,3.56,,
259,,,,,,,INF732E01045,CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED,3.17,,
259,,,,,,,INF732E01045,Bharat Petroleum Corpn. Ltd.,3.01,,
259,,,,,,,INF732E01045,Britannia Industries Ltd.,2.98,,
259,,,,,,,INF732E01045,Tata Power Co. Ltd,2.84,,
